ItemId,quality,store,price
178175094,3,19,9100
178370253,3,18,9900
178370253,4,17,14700
178370253,4,12,14700
178370253,3,27,9900
178370253,4,41,10400
178370253,4,25,10600
178370253,4,39,10600
178370253,2,33,10600
178370253,2,7,10700
178370253,2,29,10700
178370253,3,43,11100
178424445,2,30,7700
178424445,3,31,8100
178424445,4,12,8400
178424445,4,3,8400
178424445,2,8,9800
178424445,3,28,10300
178424445,3,1,10400
178424445,2,36,7800
178424445,2,39,7800
178424445,3,6,8000
178424445,3,31,8000
178424445,3,35,8100
178424445,3,28,8100
178424445,3,26,8100
178424445,3,6,8100
178459885,1,13,2400
178543584,3,37,3700
178906938,1,3,1500
178974090,2,39,7700
178974090,3,1,8000
178974090,4,53,8900
178981424,4,25,2500
178981424,4,17,2900
178981424,4,40,2900
178981424,4,39,2900
178981424,4,24,2900
178981424,3,53,2600
178981424,3,39,2600
178981424,3,19,2600
178981424,2,6,2600
178981424,3,9,2700
178981424,4,15,2800
178981424,4,22,2800
178981424,4,19,2900
179104375,3,11,7100
179104375,2,9,7500
179104375,4,11,7900
179104375,4,50,8000
179104375,3,12,8000
179104375,4,29,8400
179104375,4,44,8400
179104375,3,33,7100
179104375,3,5,7100
179104375,3,16,7100
179104375,3,24,7100
179104375,3,44,7100
179104375,2,16,7200
179104375,4,8,7500
179104375,4,1,7500
18008120,2,20,6200
18008120,3,20,6700
18008120,3,12,6700
18008120,3,1,6800
18008120,3,12,6800
18008120,4,45,7000
18008120,4,50,7600
18008120,2,11,6300
18008120,2,6,6300
18008120,2,4,6400
18008120,2,22,6400
18008120,2,5,6400
18008120,3,22,6500
18008120,3,6,6500
18008120,3,32,6500
18156578,2,41,5700
18156578,3,30,6000
18156578,3,33,6000
18156578,3,20,6100
18156578,3,26,6100
18156578,3,15,6100
18156578,3,22,6100
18156578,2,18,5700
18156578,2,54,5700
18156578,2,23,5900
18156578,2,16,5900
18156578,3,41,6000
18156578,3,48,6000
18156578,3,30,6000
18156578,3,5,6000
186848330,3,30,10400
190109,2,53,4100
190109,3,31,4300
190109,3,50,4600
190109,2,21,5200
190109,2,43,5300
190109,3,9,5500
190109,3,26,5500
190109,3,9,5500
190109,3,34,5500
190618,3,11,4500
190618,2,4,4800
190618,3,37,4900
190618,3,38,4900
190618,3,30,5000
190618,3,28,5000
190618,3,46,5000
190618,2,12,4700
190618,2,41,4700
190618,2,13,4700
190618,2,45,4800
190618,2,37,4800
190618,2,33,4800
190618,2,44,4800
190618,2,38,4800
190659,2,55,4400
190659,2,32,4900
190659,3,24,5100
190659,3,39,5100
190659,2,10,6400
190659,2,8,6400
190659,2,13,6700
190659,2,52,4400
190659,2,42,4400
190659,2,5,4400
190659,2,30,4900
190659,2,38,4900
190659,2,1,4900
190659,2,8,4900
190659,2,50,4900
19123743,2,12,7100
19123743,3,26,7600
19123743,3,1,7600
19123743,3,26,7600
19123743,3,35,7600
19123743,4,11,7800
19123743,4,38,7900
19123743,2,2,7200
19123743,2,33,7200
19123743,3,1,7500
19123743,3,20,7500
19123743,3,2,7500
19123743,3,27,7500
19123743,3,41,7600
19123743,3,4,7600
191258,2,35,6700
191258,2,14,6800
191258,2,14,6800
191258,2,29,6800
191258,2,10,6800
191258,2,54,6800
191258,3,16,7100
191258,2,38,6800
191258,2,32,6800
191258,2,3,6800
191258,2,44,6800
191258,2,35,6800
191258,2,3,6800
191258,2,56,6800
191258,2,56,6800
1914113,2,13,6000
1914113,3,1,6600
1914113,3,22,6600
1914113,3,31,6700
1914113,3,1,6700
1914113,3,29,6700
1914113,3,11,6700
1914113,2,35,6100
1914113,3,24,6200
1914113,3,42,6200
1914113,3,17,6300
1914113,3,7,6300
1914113,2,16,6300
1914113,2,1,6400
1914113,4,1,6600
19219894,2,1,9200
19219894,3,22,11100
19219894,3,15,11100
19219894,3,12,11100
19219894,3,13,11100
19219894,3,9,11100
19219894,3,47,11100
19219894,2,48,9200
19219894,2,29,10100
19219894,2,18,10500
19219894,2,53,10500
19219894,3,12,11100
19219894,3,17,11100
19219894,3,38,11100
19219894,3,52,11100
192375095,4,6,8000
192375095,3,44,8500
192375095,3,18,8700
192375095,4,4,9000
192375095,4,6,9000
192375095,4,20,9100
192375095,4,9,9100
192375095,2,54,8100
192375095,2,36,8100
192375095,2,9,8200
192375095,2,41,8200
192375095,2,17,8200
192375095,3,2,8500
192375095,3,31,8500
192375095,3,2,8500
193240,2,41,2800
193240,2,27,3600
193240,3,13,3700
193240,2,14,3900
193240,2,7,3900
193240,2,23,3900
193240,3,39,4000
193240,2,30,3100
193240,2,23,3300
193240,3,39,3500
193240,3,24,3500
193240,2,48,3500
193240,2,2,3500
193240,2,14,3600
193240,2,1,3600
194074026,4,54,13600
194074026,4,4,13600
194074026,4,28,13600
194074026,4,34,13600
194074026,4,26,13600
194743026,2,1,3000
194743026,4,54,3200
195045,1,22,800
195045,3,5,3900
197114,2,8,3300
197114,2,5,4200
197114,2,7,4200
197114,3,7,4400
197114,2,41,4700
197114,3,23,4900
197114,4,4,5100
197114,2,10,3500
197114,2,22,3500
197114,3,25,3700
197114,2,3,3900
197114,2,8,3900
197114,3,4,4000
197114,2,14,4200
197114,2,8,4200
203185031,3,56,3200
203185031,4,5,3300
203185031,4,20,3300
203185031,4,12,3300
203185031,3,4,3300
203185031,3,9,3300
203185031,4,4,3500
203185031,4,42,3300
203185031,4,2,3300
203185031,4,13,3300
203185031,4,13,3300
203185031,4,10,3300
203185031,4,51,3300
203185031,4,32,3300
203185031,4,32,3300
203884,2,54,3400
203884,2,31,4000
203884,2,29,4000
203884,3,8,4200
203884,3,22,4200
203884,3,18,4200
203884,3,14,4300
203884,1,12,3400
203884,2,13,3700
203884,3,46,3800
203884,3,5,3800
203884,2,52,3800
203884,2,1,3800
203884,2,23,3800
203884,2,47,4000
20557987,2,16,6500
20557987,3,49,7400
20557987,3,56,7400
20557987,3,34,7400
20557987,3,39,7400
20557987,3,10,7500
20557987,4,37,7800
20557987,2,26,6500
20557987,3,9,6800
20557987,3,13,6900
20557987,3,38,6900
20557987,3,34,6900
20557987,3,9,6900
20557987,2,30,7100
20557987,2,51,7100
207133,2,56,6500
207133,4,56,9000
207133,4,2,9000
207133,2,1,6600
207133,2,9,8000
207133,2,56,8100
207133,2,19,8300
207133,2,12,8300
207133,3,42,8600
207133,3,12,8700
207133,4,37,9000
208152374,2,35,8200
208152374,4,1,9300
208152374,4,26,9300
208152374,4,9,9300
208152374,3,50,9300
208152374,3,21,9300
208152374,3,13,9500
208152374,2,7,8600
208152374,3,23,9000
208152374,3,8,9000
208152374,3,35,9000
208152374,3,53,9000
208152374,3,14,9000
208152374,3,7,9000
208152374,4,4,9300
209102689,3,46,3100
209102689,2,34,3200
209102689,3,36,3300
209102689,3,55,3300
209102689,3,44,3300
209102689,3,20,3300
209102689,3,46,3300
209102689,2,25,3100
209102689,2,52,3100
209102689,4,20,3200
209102689,4,37,3200
209102689,4,5,3200
209102689,4,35,3200
209102689,4,46,3200
209102689,4,19,3200
209644,2,35,3600
209644,2,20,4000
209644,2,19,4000
209644,2,38,4000
209644,3,19,4100
209644,2,16,4100
209644,3,46,4200
209644,2,26,3600
209644,2,32,3600
209644,2,9,3600
209644,3,30,3700
209644,3,9,3800
209644,3,4,3800
209644,3,2,3800
209644,2,51,4000
210772,2,10,1600
210772,2,5,1600
210772,2,21,1900
21093,2,6,3900
21093,2,11,4500
21093,2,30,4500
21093,2,52,4800
21093,3,17,5000
21093,3,20,5100
21093,3,23,5600
21093,2,34,3900
21093,2,1,3900
21093,2,3,4000
21093,2,28,4000
21093,2,23,4000
21093,3,39,4100
21093,3,30,4100
21093,2,22,4400
211877,2,44,2200
21207277,2,2,6300
21207277,3,14,7300
21207277,3,25,7300
21207277,3,10,7400
21207277,3,28,7400
21207277,4,45,7700
21207277,4,10,7700
21207277,2,17,6300
21207277,2,22,6400
21207277,3,50,6800
21207277,2,11,7000
21207277,2,22,7100
21207277,3,12,7300
21207277,3,22,7300
21207277,3,26,7300
213523,2,1,3800
213523,2,31,3800
213523,2,1,3800
213523,3,14,4100
213523,2,5,4100
213523,2,28,4200
213523,2,26,4200
213523,2,17,4200
213523,3,30,4600
215589,2,6,4200
215589,2,3,4300
215589,2,37,4300
215589,2,19,4300
215589,2,16,4300
215589,2,6,4400
215589,3,52,4500
215589,2,16,4200
215589,2,11,4200
215589,2,32,4200
215589,2,11,4200
215589,2,9,4200
215589,2,3,4200
215589,2,17,4300
215589,2,15,4300
216483172,2,51,12800
216483172,3,9,13200
216483172,3,30,13200
216483172,3,8,13200
216483172,3,5,13200
216483172,4,30,13700
216483172,4,21,13700
216483172,4,45,13700
216483172,4,35,13700
216773326,3,44,3500
216773326,3,52,3500
216773326,4,49,3600
216773326,4,26,3600
21680244,2,44,6700
21680244,2,47,7300
21680244,3,1,7500
21680244,3,7,7500
21680244,3,29,7500
21680244,3,15,7600
21680244,3,4,7800
21680244,2,5,7100
21680244,2,29,7100
21680244,2,5,7100
21680244,2,36,7100
21680244,2,22,7200
21680244,2,1,7200
21680244,2,18,7200
21680244,2,23,7200
2170271,2,51,4900
2170271,3,12,5100
2170271,3,1,5100
2170271,3,55,5100
2170271,3,6,5100
2170271,3,32,5100
2170271,3,1,5100
2170271,2,39,4900
2170271,2,38,4900
2170271,3,18,5000
2170271,3,5,5100
2170271,3,49,5100
2170271,3,47,5100
2170271,3,26,5100
2170271,3,14,5100
217248,2,38,5300
217248,3,1,6700
217248,2,2,7000
217248,2,15,7100
217248,2,12,7100
217248,2,52,8000
217248,4,10,8700
217248,2,45,5300
217248,2,46,5300
217248,2,8,5300
217248,3,45,5500
217248,3,26,5500
217248,2,1,5800
217248,3,24,6200
217248,2,11,6400
21728459,3,39,6200
21728459,4,46,7900
21728459,2,41,6700
21728459,2,9,6700
21728459,2,16,7300
21728459,2,25,7300
21728459,2,15,7400
21728459,3,14,7600
21728459,3,31,7700
21728459,4,37,7900
21742142,2,49,5100
21742142,2,34,5100
21742142,4,8,5300
21742142,4,9,5300
21742142,4,20,5300
21742142,4,5,5300
21742142,4,55,5300
21742142,3,29,5300
217975,2,34,5000
217975,2,28,6200
217975,2,22,6200
217975,2,12,6300
217975,2,42,6300
217975,3,5,6500
217975,3,31,6500
217975,2,38,5100
217975,2,23,5600
217975,2,49,5700
217975,2,10,5700
217975,2,6,5700
217975,2,25,6200
217975,2,30,6200
217975,2,37,6200
21941575,3,6,5200
21941575,3,48,6600
21941575,4,15,7000
21941575,4,8,7000
21941575,4,6,7000
21941575,4,27,7100
21941575,4,5,7200
21941575,3,2,5200
21941575,3,18,5400
21941575,3,2,5700
21941575,2,9,6300
21941575,2,14,6300
21941575,2,13,6300
21941575,2,9,6300
21941575,3,23,6600
219956,2,22,2900
219956,2,5,3500
219956,3,50,5200
219956,4,53,5900
221010,2,4,2000
221010,3,1,3200
221010,2,45,3300
221010,2,20,3400
221010,2,10,3400
221010,2,27,3400
221010,3,14,3600
221010,2,19,2900
221010,2,33,2900
221010,2,23,2900
221010,2,18,3000
221010,2,49,3000
221010,2,13,3000
221010,2,21,3000
221010,2,3,3000
223761,2,56,16400
223761,2,52,22900
223761,2,4,22900
223761,2,29,22900
223761,2,17,22900
223761,2,3,22900
223761,2,20,22900
223761,2,41,19100
223761,2,21,19100
223761,2,35,19100
223761,2,36,19100
223761,2,43,19100
223761,2,5,19100
223761,2,47,21200
223761,2,17,22900
22474674,2,5,7200
22474674,2,7,8400
22474674,3,32,8700
22474674,3,22,8700
22474674,3,20,8800
22474674,3,13,8800
22474674,4,40,9200
22474674,2,21,7900
22474674,2,47,7900
22474674,2,7,7900
22474674,3,51,8300
22474674,2,8,8300
22474674,2,7,8400
22474674,2,3,8400
22474674,2,8,8400
226139,2,13,3700
226139,2,26,3900
226139,2,42,3900
226139,3,18,4100
226139,3,5,4100
226139,3,43,4100
226139,3,17,4100
226139,2,22,3800
226139,2,1,3800
226139,2,30,3800
226139,2,4,3800
226139,2,47,3800
226139,2,11,3900
226139,2,19,3900
226139,2,41,3900
226669653,3,18,2900
226669653,3,16,3200
226669653,3,38,3200
226669653,4,33,3300
226669653,3,28,3300
226669653,3,39,3300
226669653,4,4,3400
226669653,2,14,3100
226669653,4,16,3200
226669653,4,30,3200
226669653,4,13,3200
226669653,4,32,3200
226669653,4,1,3200
226669653,4,5,3200
226669653,4,49,3200
226670,2,11,5100
226670,3,4,8600
226670,3,13,9300
226670,3,25,9300
226670,3,28,9300
226670,4,3,9700
226670,4,50,9800
226670,2,18,5600
226670,2,42,5700
226670,2,7,6100
226670,2,52,6100
226670,2,14,6100
226670,2,21,6800
226670,3,30,7600
226670,2,33,8200
22672697,2,6,6200
22672697,4,24,7600
22672697,4,12,7600
22672697,3,46,7800
22672697,3,6,7800
22672697,2,3,8000
22672697,4,35,8700
22672697,2,12,6400
22672697,3,18,7000
22672697,3,20,7200
22672697,2,5,7300
22672697,2,22,7300
22672697,2,44,7300
22672697,2,11,7300
22672697,2,1,7300
229925176,4,50,3300
229925176,3,9,3300
229925176,4,10,3600
229925176,4,11,3600
230118,2,4,4200
230118,2,45,4500
230118,2,23,4500
230134,2,50,3400
230134,2,20,4200
230134,2,23,4200
230134,3,41,4400
230134,3,42,4800
230134,3,1,5400
230134,3,24,5400
230134,2,27,3500
230134,2,40,3500
230134,2,18,3500
230134,2,13,3500
230134,2,11,3500
230134,3,55,3600
230134,3,30,3700
230134,2,23,4200
232849,3,39,3600
232849,2,27,4200
232849,3,26,4500
232849,3,29,4000
232849,2,1,4000
232849,2,16,4100
232849,2,31,4200
232849,2,15,4200
232849,2,20,4200
232849,2,1,4200
232849,2,29,4200
233350,2,12,4600
233350,2,23,5700
233350,3,17,5900
233350,3,15,5900
233350,2,40,6100
233350,2,17,6100
233350,2,32,6100
233350,2,27,4800
233350,2,9,4900
233350,2,14,4900
233350,2,11,4900
233350,2,40,5600
233350,2,1,5600
233350,2,15,5600
233350,2,41,5700
23341237,3,30,3100
235239,2,11,2500
235430,3,44,5200
235430,2,31,5300
235430,2,14,5300
235616,2,18,14800
235616,2,33,16400
235616,3,12,17100
235616,3,12,17100
235616,3,21,17100
235616,4,3,17800
235616,3,1,18000
235616,2,7,15200
235616,2,32,15200
235616,3,47,16000
235616,3,32,16000
235616,2,17,16000
235616,2,8,16200
235616,2,35,16400
235616,2,12,16400
237465398,3,6,6900
237465398,3,28,7000
23759114,2,48,2400
23759114,3,1,2900
23759114,2,44,2900
23759114,2,28,2900
23759114,2,5,2900
23759114,3,7,3000
23759114,4,3,3100
23759114,2,16,2500
23759114,2,5,2500
23759114,2,30,2500
23759114,3,6,2700
23759114,4,15,2800
23759114,3,31,2800
23759114,2,12,2800
23759114,3,30,2900
237754,2,41,3600
237754,2,33,4000
237754,3,20,4100
237754,3,10,4200
237754,3,8,4200
237754,3,46,4200
237754,2,1,3600
237754,2,44,3600
237754,2,25,3600
237754,2,50,3600
237754,2,22,3600
237754,2,35,3600
237754,2,5,3600
237754,3,30,3800
238696433,2,18,14200
238696433,3,54,14900
238696433,3,20,14900
238696433,3,3,14900
238696433,4,39,15500
238696433,4,5,15500
238696433,4,40,15600
238696433,2,23,14200
238696433,2,54,14200
238696433,2,10,14200
238696433,2,27,14200
238696433,2,9,14300
238696433,3,18,14800
238696433,3,6,14900
238696433,3,49,14900
23958716,1,42,1500
23958716,1,2,1500
23958716,3,11,4400
239614,2,16,4200
239614,2,32,4200
240296,1,10,800
240296,1,12,800
240296,3,21,4700
240296,3,49,4700
240296,2,14,4700
240296,2,45,4800
241267,3,29,2000
24133589,2,32,5500
24133589,3,49,5700
24133589,3,48,5700
24133589,3,7,5700
24133589,4,25,5900
24133589,3,28,7000
24133589,2,51,7000
24133589,2,32,5500
24133589,2,52,5500
24133589,2,25,5500
24133589,2,40,5600
24133589,3,25,5700
24133589,3,28,5700
24133589,3,27,5700
24133589,3,40,5700
24133601,3,35,6400
24133601,4,21,6700
24133601,3,31,6900
24133601,4,43,7200
241362504,2,1,9900
241362504,4,15,10700
241362504,3,13,10700
241362504,2,27,10700
241362504,4,40,10900
241362504,4,15,10900
241362504,4,38,10900
241362504,3,41,10300
241362504,3,32,10300
241362504,3,2,10300
241362504,3,13,10300
241362504,4,1,10400
241362504,3,43,10400
241362504,4,42,10700
241362504,4,1,10700
24160077,2,51,5100
24160077,4,30,6200
24160077,4,24,5500
24160077,4,3,5700
24160077,4,29,5700
24160077,4,31,5700
24160077,4,22,5700
24160077,2,38,5700
24160077,2,31,5700
24160077,3,36,5900
24279162,3,39,7100
24279162,3,24,9200
24279162,3,39,9200
24279162,3,5,9200
24279162,3,1,9200
24279162,3,36,9300
24279162,3,25,9300
24279162,3,2,7500
24279162,3,2,7500
24279162,4,28,8000
24279162,3,30,8700
24279162,2,24,8800
24279162,2,10,8800
24279162,2,37,8900
24279162,3,53,9200
243754561,2,20,10100
243754561,4,56,11200
243754561,4,12,11200
243754561,4,18,11600
243754561,4,16,11600
243754561,4,23,11700
243754561,4,44,11700
243754561,4,51,10300
243754561,3,1,10600
243754561,3,1,10700
243754561,3,4,10700
243754561,3,30,11100
243754561,3,55,11100
243754561,4,11,11200
243754561,4,7,11200
243970084,2,40,9700
243970084,3,12,10100
243970084,4,55,10500
243970084,4,17,10500
243970084,4,23,10500
243970084,4,19,10500
243970084,4,16,10500
243970084,2,22,9700
243970084,2,52,9700
243970084,3,33,10100
243970084,3,23,10100
243970084,3,25,10100
243970084,3,40,10100
243970084,3,13,10100
243970084,3,17,10100
244321,2,44,10300
24524047,2,3,8800
24524047,2,10,8800
24524047,3,30,9200
24524047,3,36,9200
24524047,2,3,9200
24524047,3,16,9300
24524047,3,50,9300
245743,1,39,800
245743,3,21,4700
245743,3,49,4700
245743,2,14,4700
246064543,2,31,9200
246064543,4,40,10000
246064543,3,21,10300
246064543,3,13,10300
246064543,3,1,10300
246064543,4,25,10700
246064543,3,11,11200
246064543,2,22,9200
246064543,3,22,9600
246064543,3,11,9600
246064543,3,34,9600
246064543,3,43,9600
246064543,4,2,10000
246064543,4,2,10000
246064543,4,19,10000
246916,2,24,4000
246916,2,51,6000
246916,3,13,6900
246916,3,21,6900
246916,2,23,7000
246916,3,12,7300
246916,3,5,7300
246916,2,27,4200
246916,2,18,4400
246916,2,24,4700
246916,2,38,4700
246916,2,9,4700
246916,2,17,4900
246916,3,13,5900
246916,2,18,6000
24740258,1,1,1500
24740258,1,30,1500
24740258,1,9,1500
24740258,3,13,7000
24740258,3,18,7000
24740258,3,34,7000
24740258,3,1,7800
24740258,4,9,8500
247462,3,5,5100
24764733,2,5,7000
24764733,2,23,7900
24764733,2,33,7900
24764733,2,37,7900
24764733,3,4,8200
24764733,3,31,8200
24764733,3,3,8200
24764733,2,2,7000
24764733,2,7,7400
24764733,2,29,7400
24764733,2,39,7500
24764733,2,31,7800
24764733,2,13,7800
24764733,2,34,7900
24764733,2,23,7900
24791701,2,44,9200
24791701,2,7,10800
24791701,4,17,11000
24791701,2,6,11100
24791701,3,3,11200
24791701,3,8,11200
24791701,3,54,11600
24791701,2,29,9800
24791701,2,33,9900
24791701,2,32,9900
24791701,2,31,9900
24791701,2,53,9900
24791701,3,29,10500
24791701,3,12,10500
24791701,2,51,10800
24792713,2,9,6700
24792713,3,42,7900
24792713,3,56,8000
24792713,4,9,8300
24792713,4,14,8300
24792713,3,24,7100
24792713,3,19,7200
24792713,2,45,7600
24792713,2,45,7700
24792713,2,45,7700
24792713,2,26,7700
24792713,2,37,7700
24792713,3,30,7900
24831188,2,5,4600
24831188,2,8,4600
24831188,3,17,4900
24831188,2,35,5100
24831188,2,14,5100
24831188,2,20,5100
24831188,2,9,5200
248432,1,10,1500
248432,2,5,5000
248432,2,29,6200
248432,2,37,6200
248432,2,16,6200
248432,2,51,6300
248432,3,49,6400
248432,3,12,6400
248432,3,36,6400
249275,2,17,3900
249275,2,10,4400
249275,2,2,4400
249275,2,51,4800
249275,2,27,4800
249275,3,11,5000
249275,3,1,5000
249275,2,19,3900
249275,2,28,3900
249275,2,8,3900
249275,3,12,4100
249275,3,18,4100
249275,2,21,4200
249275,2,13,4200
249275,2,3,4200
249278,3,46,5200
249278,3,26,5600
249278,3,26,5700
249278,2,35,5300
249278,2,26,5300
249278,2,12,5300
249278,2,30,5300
249278,2,23,5400
249278,2,2,5400
249278,2,22,5400
249278,2,29,5400
24936828,2,38,6700
24936828,4,6,7200
24936828,3,34,7200
24936828,4,28,7400
24936828,2,3,7400
24936828,3,26,7700
24936828,4,15,8000
24936828,3,6,6900
24936828,3,13,7100
24936828,3,11,7100
24936828,3,21,7100
24936828,3,37,7100
24936828,3,10,7100
24936828,3,1,7100
24936828,3,46,7100
24937241,4,24,12400
24937241,4,18,12400
249406836,2,3,9400
249406836,4,50,10700
249406836,4,30,10700
249406836,4,11,10800
249406836,4,35,10800
249406836,4,23,10800
249406836,4,46,10800
249406836,2,13,9900
249406836,4,36,10200
249406836,4,19,10200
249406836,4,19,10200
249406836,3,52,10300
249406836,3,21,10300
249406836,3,19,10300
249406836,3,4,10300
249638,2,55,4100
249638,2,43,4100
249638,2,2,4100
249638,2,22,4100
249638,2,48,4100
249638,2,2,4200
249638,3,29,4400
249638,2,27,4100
249638,2,9,4100
249638,2,27,4100
249638,2,7,4100
249638,2,34,4100
249638,2,6,4100
249638,2,22,4100
249638,2,26,4100
250042120,4,3,3200
250042120,3,10,3300
250042120,3,12,3300
250042120,3,8,3300
250042120,3,13,3300
250042120,3,39,3300
250042120,4,4,3400
250042120,4,14,3200
250042120,4,30,3200
250042120,4,4,3200
250042120,4,51,3200
250042120,4,32,3200
250042120,4,5,3200
250042120,3,56,3200
250042120,4,16,3300
25025738,2,33,10200
25025738,4,39,11700
25025738,4,39,11900
25025738,3,20,12100
25025738,3,24,12100
25025738,4,20,12600
25025738,4,44,12600
25025738,2,14,10600
25025738,2,10,10700
25025738,2,6,11100
25025738,3,23,11600
25025738,3,26,11600
25025738,2,25,11600
25025738,2,16,11600
25025738,2,52,11600
25082667,2,5,4900
25082667,2,14,5400
25082667,3,35,5600
25082667,3,42,5600
25082667,3,24,5600
25082667,3,8,5600
25082667,3,36,5700
25082667,2,27,4900
25082667,2,34,4900
25082667,2,38,4900
25082667,3,48,5100
25082667,3,53,5100
25082667,3,20,5100
25082667,2,37,5300
25082667,2,33,5400
251112,2,1,2900
251112,2,15,4000
251112,2,20,4000
251112,2,37,4000
251112,3,30,4100
251112,3,25,4200
251112,3,15,4200
251112,2,17,2900
251112,2,15,3600
251112,2,11,3900
251112,2,33,3900
251112,2,30,4000
251112,2,32,4000
251112,2,17,4000
251112,2,46,4000
251259,2,3,3900
251259,2,4,3900
251259,2,28,4000
251259,2,14,4000
251259,2,4,4000
251259,2,18,4400
251259,2,41,4400
251259,2,28,4500
251259,2,36,4500
25206052,2,1,2200
25206052,3,27,2300
25206052,2,35,2800
25206052,3,51,2900
25206694,2,18,3800
25206694,3,12,4400
25206694,3,9,4400
25206694,4,30,4600
25206694,3,36,4600
25206694,3,19,4600
25206694,4,32,4800
25206694,3,13,4000
25206694,2,7,4000
25206694,2,29,4100
25206694,3,54,4200
25206694,3,5,4200
25206694,3,3,4200
25206694,3,27,4200
25206694,4,35,4400
25208538,1,1,1500
25208538,1,29,1500
25208538,1,2,1500
25208538,1,18,1500
25208538,3,30,7500
25208538,3,18,7500
25208538,2,44,7500
25208538,3,23,7800
25208538,4,9,8200
252254171,4,19,3200
252254171,3,28,3300
252254171,3,7,3300
25249689,2,11,6300
25249689,3,1,6800
25249689,3,30,6800
25249689,4,54,6900
25249689,4,14,7000
25249689,4,13,7100
25249689,1,9,9100
25249689,2,11,6400
25249689,3,29,6500
25249689,3,23,6500
25249689,3,40,6500
25249689,3,39,6500
25249689,3,17,6700
25249689,3,9,6700
25249689,3,21,6800
252578,2,29,7000
25263218,1,29,300
25263218,2,11,2200
25263218,2,45,2200
25263218,3,53,2600
25263218,4,6,2700
25263218,4,37,2800
253023244,3,16,7400
253023244,4,21,7800
253023244,4,4,7900
253023244,4,4,8100
253023244,4,9,8300
253023244,4,24,8400
253023244,4,20,8400
253023244,3,13,7400
253023244,3,27,7400
253023244,4,10,7800
253023244,4,46,7800
253023244,4,23,7800
253023244,4,46,7800
253023244,4,21,7800
253023244,4,43,7800
253231,2,27,5900
253231,3,14,6200
253231,3,11,6300
253231,3,7,6300
253231,2,36,7300
253231,3,45,7600
25329514,2,41,5500
25329514,3,31,6500
25329514,4,45,6600
25329514,4,7,6700
25329514,3,45,6700
25329514,3,9,6700
25329514,3,10,6700
25329514,2,5,5500
25329514,2,37,6200
25329514,2,13,6200
25329514,2,51,6200
25329514,2,48,6200
25329514,2,28,6300
25329514,3,20,6400
25329514,3,39,6500
253674,2,9,20000
253734,2,24,6600
253734,3,54,8000
253734,2,39,8200
253734,2,29,8200
253734,2,28,8300
254107,2,41,3400
254107,2,18,4000
254107,2,52,4100
254107,2,52,4100
254107,2,3,4100
254107,2,16,4100
254107,3,6,4300
254107,2,13,3400
254107,2,10,3600
254107,2,5,3700
254107,3,11,3800
254107,2,18,3800
254107,2,29,3800
254107,3,49,4000
254107,3,9,4000
254124,3,27,4100
254124,3,14,4100
254300671,4,24,10600
254300671,4,20,12000
254300671,3,22,12100
254300671,3,25,12100
254300671,4,1,12600
254300671,4,37,12600
254300671,4,9,13700
254300671,3,25,10800
254300671,2,1,11100
254300671,3,40,11600
254300671,2,10,11600
254300671,2,43,11700
254300671,2,23,11700
254300671,4,9,12000
254300671,4,28,12000
254563316,3,17,10000
254563316,4,34,10400
254563316,4,34,10400
254563316,4,7,10400
254563316,4,33,10400
254563316,3,30,10700
254563316,4,11,11200
254563316,3,6,10000
254563316,3,2,10000
254563316,2,21,10100
254563316,2,3,10100
254563316,4,26,10400
254563316,4,14,10400
254563316,4,34,10400
254563316,4,8,10400
25462125,2,7,4100
254630,2,44,3400
254630,2,13,3800
254630,2,7,4200
254630,2,7,4200
254630,2,20,4200
254630,2,14,4200
254630,2,44,4200
254630,2,36,4300
254630,3,10,4500
255102,2,55,6100
255102,2,21,7000
255102,2,23,7000
255102,3,36,7300
255102,3,1,7300
255102,3,10,7300
255102,4,19,7600
255102,2,36,6100
255102,2,18,6400
255102,2,51,7000
255102,2,31,7000
255102,2,24,7000
255102,2,12,7000
255102,2,20,7000
255102,2,6,7000
255139411,4,28,3500
25545860,2,42,5500
25545860,3,8,6300
25545860,2,37,6300
25545860,2,16,6300
25545860,3,34,6400
25545860,3,53,6400
25545860,4,23,6700
25545860,2,4,5600
25545860,2,19,5800
25545860,3,4,5900
25545860,4,2,6100
25545860,2,51,6200
25545860,2,20,6200
25545860,2,36,6200
25545860,2,48,6200
25567576,1,11,1500
25567576,1,17,1500
25567576,1,1,1500
255802483,2,19,8600
255802483,4,37,9300
255802483,4,37,9300
255802483,4,20,9300
255802483,4,7,9300
255802483,4,47,9300
255802483,4,19,9500
255802483,3,6,8900
255802483,3,15,9000
255802483,3,9,9000
255802483,3,34,9000
255802483,4,35,9300
255802483,4,18,9300
255802483,4,1,9300
255802483,4,37,9300
256079,2,23,2500
256079,3,12,3700
256079,2,42,2700
256079,2,40,3300
256079,2,4,3400
256079,2,21,3400
256079,2,35,3500
256079,2,3,3500
256079,3,4,3600
256079,3,1,3600
256098,2,1,2700
256098,2,7,3300
256098,2,44,3400
25616404,2,1,2900
25616404,3,24,3900
25616404,3,30,3900
25616404,3,20,3900
25616404,4,55,4000
25616404,2,13,3100
25616404,2,27,3300
25616404,3,25,3400
25616404,3,48,3400
25616404,4,41,3500
25616404,2,5,3600
25616404,4,45,3900
25616404,3,36,3900
25627258,1,7,500
25627346,3,30,3700
256436,3,25,18800
256436,2,10,19500
25656113,3,42,3800
